,year,week,date,day,time_of_day,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class,date-year,date-month,date-day,normalized_attendance,normalized_attendance2
1459,2017,5,9/1/2017,0,2,0,0,5,8,0,4,2,306,2,94,3,1,2017,9,1,0.307189542,1
1460,2017,4,8/23/2017,4,1,0,0,6,18,0,4,2,400,2,189,4,2,2017,8,23,0.4725,1
1461,2017,4,8/24/2017,2,1,0,0,2,25,0,4,2,399,3,100,3,2,2017,8,24,0.250626566,0
1462,2017,7,9/11/2017,1,0,0,0,6,18,0,4,2,421,2,154,4,2,2017,9,11,0.365795724,1
1463,2017,5,8/28/2017,1,2,0,0,2,16,0,4,2,418,2,144,4,2,2017,8,28,0.344497608,1
1464,2017,2,8/11/2017,0,2,0,0,5,8,0,4,2,306,2,134,4,2,2017,8,11,0.437908497,1
1465,2017,5,8/29/2017,3,0,0,0,2,17,1,4,1,321,1,81,3,1,2017,8,29,0.252336449,0
1466,2017,6,9/5/2017,3,2,0,0,4,26,1,4,2,404,1,224,5,2,2017,9,5,0.554455446,1
1467,2017,2,8/8/2017,3,0,0,0,6,23,0,4,2,455,2,360,5,2,2017,8,8,0.791208791,2
1468,2017,3,8/14/2017,1,0,0,0,6,18,0,4,2,421,2,172,4,2,2017,8,14,0.408551069,1
1469,2017,2,8/7/2017,1,1,0,0,5,15,0,4,2,386,1,161,4,2,2017,8,7,0.417098446,1
1470,2017,7,9/11/2017,1,1,0,0,5,15,0,4,2,386,1,98,3,1,2017,9,11,0.25388601,0
1471,2017,3,8/14/2017,1,2,0,0,2,16,0,4,2,418,2,189,4,2,2017,8,14,0.45215311,1
1472,2017,4,8/23/2017,4,0,0,0,6,18,0,4,2,416,2,180,4,2,2017,8,23,0.432692308,1
1473,2017,2,8/7/2017,1,2,0,0,2,16,0,4,2,418,2,208,5,2,2017,8,7,0.497607656,1
1474,2017,4,8/23/2017,4,2,0,0,4,26,1,4,2,404,1,75,3,1,2017,8,23,0.185643564,0
1475,2017,2,8/11/2017,0,0,0,0,2,17,1,4,1,303,1,122,4,2,2017,8,11,0.402640264,1
1476,2017,4,8/22/2017,3,0,0,0,5,28,0,2,2,231,1,58,3,1,2017,8,22,0.251082251,0
1477,2017,1,8/3/2017,2,1,0,0,2,25,0,4,2,399,3,215,5,2,2017,8,3,0.538847118,1
1478,2017,3,8/15/2017,3,2,0,0,5,8,0,4,2,399,2,159,4,2,2017,8,15,0.398496241,1
1479,2017,3,8/15/2017,3,2,0,0,4,26,1,4,2,404,1,98,3,1,2017,8,15,0.242574257,0
1480,2017,3,8/15/2017,3,0,0,0,5,28,0,2,2,231,1,65,3,1,2017,8,15,0.281385281,0
1481,2017,3,8/14/2017,1,3,0,0,6,11,0,4,2,133,2,60,3,1,2017,8,14,0.45112782,1
1482,2017,1,8/4/2017,0,1,0,0,4,26,1,4,2,404,1,64,3,1,2017,8,4,0.158415842,0
1483,2017,4,8/23/2017,4,3,0,0,2,16,0,4,0,344,3,172,4,2,2017,8,23,0.5,1
1484,2017,5,8/31/2017,2,2,0,0,5,8,0,4,2,381,2,93,3,1,2017,8,31,0.244094488,0
1485,2017,4,8/24/2017,2,3,0,0,6,18,0,4,2,374,2,90,3,1,2017,8,24,0.240641711,0
1486,2017,2,8/11/2017,0,0,0,0,5,4,0,4,2,238,1,109,4,2,2017,8,11,0.457983193,1
1487,2017,3,8/16/2017,4,1,0,0,2,16,0,4,2,418,1,260,5,2,2017,8,16,0.622009569,2
1488,2017,4,8/23/2017,4,0,0,0,5,28,0,2,2,271,1,143,4,2,2017,8,23,0.527675277,1
1489,2017,5,8/28/2017,1,0,0,0,6,18,0,4,2,421,2,168,4,2,2017,8,28,0.399049881,1
1490,2017,1,7/31/2017,1,3,0,0,6,11,0,4,2,133,2,87,3,1,2017,7,31,0.654135338,2
1491,2017,10,10/9/2017,1,2,0,0,2,16,0,4,2,418,2,97,3,1,2017,10,9,0.232057416,0
1492,2017,4,8/21/2017,1,1,0,0,6,23,0,4,2,296,2,107,4,2,2017,8,21,0.361486486,1
1493,2017,1,7/31/2017,1,2,0,0,2,16,0,4,2,418,2,232,5,2,2017,7,31,0.555023923,1
1494,2017,1,7/31/2017,1,0,0,0,6,18,0,4,2,421,2,299,5,2,2017,7,31,0.710213777,2
1495,2017,3,8/16/2017,4,0,0,0,5,28,0,2,2,271,1,151,4,2,2017,8,16,0.557195572,1
1496,2017,8,9/21/2017,2,0,0,0,6,30,0,4,2,269,2,50,2,1,2017,9,21,0.185873606,0
1497,2017,9,10/6/2017,0,0,0,0,2,17,1,4,1,303,1,61,3,1,2017,10,6,0.201320132,0
1498,2017,11,10/18/2017,4,0,0,0,5,28,0,2,2,271,1,78,3,1,2017,10,18,0.287822878,0
1499,2017,9,10/3/2017,3,0,0,0,6,23,0,4,2,455,2,195,4,2,2017,10,3,0.428571429,1
1500,2017,6,9/7/2017,2,1,0,0,2,25,0,4,2,399,3,61,3,1,2017,9,7,0.152882206,0
1501,2017,4,8/24/2017,2,2,0,0,5,8,0,4,2,381,2,133,4,2,2017,8,24,0.349081365,1
1502,2017,12,10/25/2017,4,3,0,0,2,16,0,4,0,344,3,107,4,2,2017,10,25,0.311046512,1
1503,2017,4,8/25/2017,0,2,0,0,5,8,0,4,2,306,2,92,3,1,2017,8,25,0.300653595,1
1504,2017,2,8/7/2017,1,3,0,0,6,11,0,4,2,133,2,74,3,1,2017,8,7,0.556390977,1
1505,2017,2,8/9/2017,4,2,0,0,5,8,0,4,2,291,2,181,4,2,2017,8,9,0.621993127,2
1506,2017,4,8/21/2017,1,2,0,0,5,8,0,4,2,399,2,143,4,2,2017,8,21,0.35839599,1
1507,2017,3,8/17/2017,2,0,0,0,6,30,0,4,2,269,2,93,3,1,2017,8,17,0.345724907,1
1508,2017,1,7/31/2017,1,1,0,0,6,23,0,4,2,296,2,191,4,2,2017,7,31,0.64527027,2
1509,2017,10,10/11/2017,4,3,0,0,2,16,0,4,0,344,3,103,4,2,2017,10,11,0.299418605,0
1510,2017,10,10/11/2017,4,1,0,0,6,18,0,4,2,400,2,103,4,2,2017,10,11,0.2575,0
1511,2017,4,8/24/2017,2,2,0,0,6,18,0,4,2,397,2,195,4,2,2017,8,24,0.491183879,1
1512,2017,2,8/7/2017,1,0,0,0,6,18,0,4,2,421,2,266,5,2,2017,8,7,0.631828979,2
1513,2017,10,10/11/2017,4,0,0,0,5,28,0,2,2,271,1,82,3,1,2017,10,11,0.302583026,1
1514,2017,5,8/28/2017,1,1,0,0,6,23,0,4,2,296,2,90,3,1,2017,8,28,0.304054054,1
1515,2017,2,8/9/2017,4,0,0,0,6,18,0,4,2,416,2,199,4,2,2017,8,9,0.478365385,1
1516,2017,8,9/22/2017,0,2,0,0,5,8,0,4,2,306,2,60,3,1,2017,9,22,0.196078431,0
1517,2017,0,7/26/2017,4,1,0,0,2,16,0,4,2,418,1,275,5,2,2017,7,26,0.657894737,2
1518,2017,1,8/4/2017,0,2,0,0,5,8,0,4,2,306,2,168,4,2,2017,8,4,0.549019608,1
1519,2017,10,10/9/2017,1,0,0,0,6,18,0,4,2,421,2,114,4,2,2017,10,9,0.270783848,0
1520,2017,4,8/23/2017,4,1,0,0,2,16,0,4,2,418,1,231,5,2,2017,8,23,0.552631579,1
1521,2017,5,9/1/2017,0,0,0,0,2,17,1,4,1,303,1,90,3,1,2017,9,1,0.297029703,0
1522,2017,8,9/19/2017,3,0,0,0,6,23,0,4,2,455,2,215,5,2,2017,9,19,0.472527473,1
1523,2017,10,10/11/2017,4,2,0,0,5,8,0,4,2,291,2,91,3,1,2017,10,11,0.312714777,1
1524,2017,4,8/22/2017,3,1,0,0,5,8,0,4,2,447,1,203,5,2,2017,8,22,0.454138702,1
1525,2017,8,9/19/2017,3,2,0,0,5,8,0,4,2,399,2,94,3,1,2017,9,19,0.235588972,0
1526,2017,5,8/28/2017,1,2,0,0,5,8,0,4,2,399,2,131,4,2,2017,8,28,0.328320802,1
1527,2017,11,10/20/2017,0,2,0,0,5,8,0,4,2,306,2,68,3,1,2017,10,20,0.222222222,0
1528,2017,11,10/18/2017,4,0,0,0,6,18,0,4,2,416,2,116,4,2,2017,10,18,0.278846154,0
1529,2017,4,8/25/2017,0,0,0,0,5,8,0,4,2,447,1,128,4,2,2017,8,25,0.286353468,0
1530,2017,5,8/29/2017,3,0,0,0,6,23,0,4,2,455,2,248,5,2,2017,8,29,0.545054945,1
1531,2017,9,10/5/2017,2,2,0,0,5,8,0,4,2,381,2,103,4,2,2017,10,5,0.270341207,0
1532,2017,9,10/6/2017,0,0,0,0,5,8,0,4,2,447,1,90,3,1,2017,10,6,0.201342282,0
1533,2017,9,10/6/2017,0,2,0,0,5,8,0,4,2,306,2,75,3,1,2017,10,6,0.245098039,0
1534,2017,3,8/18/2017,0,0,0,0,5,8,0,4,2,447,1,125,4,2,2017,8,18,0.279642058,0
1535,2017,5,8/28/2017,1,1,0,0,5,15,0,4,2,386,1,123,4,2,2017,8,28,0.31865285,1
1536,2017,10,10/10/2017,3,0,0,0,6,23,0,4,2,455,2,191,4,2,2017,10,10,0.41978022,1
1537,2017,2,8/10/2017,2,1,0,0,2,25,0,4,2,399,3,118,4,2,2017,8,10,0.295739348,0
1538,2017,10,10/10/2017,3,1,0,0,5,8,0,4,2,447,1,119,4,2,2017,10,10,0.266219239,0
1539,2017,6,9/5/2017,3,2,0,0,5,8,0,4,2,399,2,118,4,2,2017,9,5,0.295739348,0
1540,2017,1,8/3/2017,2,0,0,0,6,30,0,4,2,269,2,141,4,2,2017,8,3,0.524163569,1
1541,2017,3,8/17/2017,2,2,0,0,5,8,0,4,2,381,2,152,4,2,2017,8,17,0.398950131,1
1542,2017,11,10/18/2017,4,2,0,0,5,8,0,4,2,291,2,105,4,2,2017,10,18,0.360824742,1
1543,2017,4,8/25/2017,0,1,0,1,2,25,0,4,2,354,2,341,5,2,2017,8,25,0.963276836,2
1544,2017,4,8/25/2017,0,1,0,0,4,26,1,4,2,404,1,75,3,1,2017,8,25,0.185643564,0
1545,2017,0,7/26/2017,4,0,0,0,6,18,0,4,2,416,2,300,5,2,2017,7,26,0.721153846,2
1546,2017,1,8/2/2017,4,3,0,0,2,16,0,4,0,344,3,231,5,2,2017,8,2,0.671511628,2
1547,2017,10,10/11/2017,4,0,0,0,6,18,0,4,2,416,2,96,3,1,2017,10,11,0.230769231,0
1548,2017,6,9/7/2017,2,0,0,0,6,30,0,4,2,269,2,73,3,1,2017,9,7,0.271375465,0
1549,2017,11,10/17/2017,3,2,0,0,4,26,1,4,2,404,1,55,3,1,2017,10,17,0.136138614,0
1550,2017,11,10/19/2017,2,0,0,0,6,30,0,4,2,269,2,74,3,1,2017,10,19,0.275092937,0
1551,2017,3,8/15/2017,3,0,0,0,2,17,1,4,1,321,1,107,4,2,2017,8,15,0.333333333,1
1552,2017,3,8/15/2017,3,0,0,0,6,23,0,4,2,455,2,317,5,2,2017,8,15,0.696703297,2
1553,2017,10,10/10/2017,3,2,0,0,4,26,1,4,2,404,1,63,3,1,2017,10,10,0.155940594,0
1554,2017,11,10/20/2017,0,0,0,0,5,8,0,4,2,447,1,74,3,1,2017,10,20,0.165548098,0
1555,2017,3,8/17/2017,2,1,0,0,2,25,0,4,2,399,3,86,3,1,2017,8,17,0.215538847,0
1556,2017,4,8/21/2017,1,0,0,0,6,18,0,4,2,421,2,174,4,2,2017,8,21,0.413301663,1
1557,2017,6,9/7/2017,2,3,0,0,6,18,0,4,2,374,2,75,3,1,2017,9,7,0.200534759,0
1558,2017,6,9/7/2017,2,2,0,0,6,18,0,4,2,397,2,154,4,2,2017,9,7,0.38790932,1
1559,2017,6,9/7/2017,2,2,0,0,5,8,0,4,2,381,2,121,4,2,2017,9,7,0.317585302,1
1560,2017,7,9/13/2017,4,3,0,0,2,16,0,4,0,344,3,177,4,2,2017,9,13,0.514534884,1
1561,2017,10,10/11/2017,4,2,0,0,4,26,1,4,2,404,1,61,3,1,2017,10,11,0.150990099,0
1562,2017,8,9/20/2017,4,0,0,0,5,28,0,2,2,271,1,88,3,1,2017,9,20,0.324723247,1
1563,2017,2,8/10/2017,2,0,0,0,6,30,0,4,2,269,2,120,4,2,2017,8,10,0.446096654,1
1564,2017,2,8/9/2017,4,1,0,0,2,16,0,4,2,418,1,265,5,2,2017,8,9,0.633971292,2
1565,2017,6,9/5/2017,3,0,0,0,6,23,0,4,2,455,2,254,5,2,2017,9,5,0.558241758,1
1566,2017,8,9/18/2017,1,2,0,0,5,8,0,4,2,399,2,92,3,1,2017,9,18,0.230576441,0
1567,2017,3,8/17/2017,2,3,0,0,6,18,0,4,2,374,2,93,3,1,2017,8,17,0.248663102,0
1568,2017,9,10/5/2017,2,2,0,0,6,18,0,4,2,397,2,96,3,1,2017,10,5,0.241813602,0
1569,2017,1,8/4/2017,0,0,0,0,5,8,0,4,2,447,1,213,5,2,2017,8,4,0.476510067,1
1570,2017,9,10/5/2017,2,1,0,0,2,25,0,4,2,399,3,67,3,1,2017,10,5,0.167919799,0
1571,2017,9,10/5/2017,2,0,0,0,6,30,0,4,2,269,2,79,3,1,2017,10,5,0.293680297,0
1572,2017,3,8/18/2017,0,2,0,0,5,8,0,4,2,306,2,120,4,2,2017,8,18,0.392156863,1
1573,2017,8,9/19/2017,3,1,0,0,5,8,0,4,2,447,1,107,4,2,2017,9,19,0.239373602,0
1574,2017,11,10/17/2017,3,0,0,0,6,23,0,4,2,455,2,183,4,2,2017,10,17,0.402197802,1
1575,2017,10,10/10/2017,3,2,0,0,5,8,0,4,2,399,2,64,3,1,2017,10,10,0.160401003,0
1576,2017,4,8/25/2017,0,0,0,0,5,4,0,4,2,238,1,81,3,1,2017,8,25,0.340336134,1
1577,2017,4,8/25/2017,0,0,0,0,2,17,1,4,1,303,1,95,3,1,2017,8,25,0.313531353,1
1578,2017,11,10/20/2017,0,0,0,0,2,17,1,4,1,303,1,62,3,1,2017,10,20,0.204620462,0
1579,2017,5,8/30/2017,4,3,0,0,2,16,0,4,0,344,3,173,4,2,2017,8,30,0.502906977,1
1580,2017,0,7/26/2017,4,3,0,0,2,16,0,4,0,344,3,236,5,2,2017,7,26,0.686046512,2
1581,2017,0,7/26/2017,4,1,0,0,6,18,0,4,2,400,2,192,4,2,2017,7,26,0.48,1
1582,2017,0,7/26/2017,4,2,0,0,5,8,0,4,2,291,2,216,5,2,2017,7,26,0.742268041,2
1583,2017,9,10/6/2017,0,3,0,1,2,25,0,4,2,326,1,295,5,2,2017,10,6,0.904907975,2
1584,2017,7,9/13/2017,4,1,0,0,2,16,0,4,2,418,1,184,4,2,2017,9,13,0.440191388,1
1585,2017,2,8/10/2017,2,2,0,0,6,18,0,4,2,397,2,197,4,2,2017,8,10,0.496221662,1
1586,2017,2,8/10/2017,2,2,0,0,5,8,0,4,2,381,2,161,4,2,2017,8,10,0.422572178,1
1587,2017,2,8/9/2017,4,1,0,0,6,18,0,4,2,400,2,194,4,2,2017,8,9,0.485,1
1588,2017,0,7/25/2017,3,0,0,0,5,28,0,2,2,231,1,70,3,1,2017,7,25,0.303030303,1
1589,2017,6,9/5/2017,3,0,0,0,2,17,1,4,1,321,1,71,3,1,2017,9,5,0.221183801,0
1590,2017,4,8/21/2017,1,2,0,0,2,16,0,4,2,418,2,176,4,2,2017,8,21,0.421052632,1
1591,2017,5,9/1/2017,0,0,0,0,5,4,0,4,2,238,1,74,3,1,2017,9,1,0.31092437,1
1592,2017,5,8/31/2017,2,3,0,0,6,18,0,4,2,374,2,68,3,1,2017,8,31,0.181818182,0
1593,2017,5,8/31/2017,2,2,0,0,6,18,0,4,2,397,2,169,4,2,2017,8,31,0.425692695,1
1594,2017,5,8/31/2017,2,1,0,0,2,25,0,4,2,399,3,70,3,1,2017,8,31,0.175438596,0
1595,2017,11,10/17/2017,3,1,0,0,5,8,0,4,2,447,1,90,3,1,2017,10,17,0.201342282,0
1596,2017,11,10/19/2017,2,2,0,0,5,8,0,4,2,381,2,90,3,1,2017,10,19,0.236220472,0
1597,2017,11,10/17/2017,3,2,0,0,5,8,0,4,2,399,2,59,3,1,2017,10,17,0.147869674,0
1598,2017,11,10/19/2017,2,2,0,0,6,18,0,4,2,397,2,101,4,2,2017,10,19,0.25440806,0
1599,2017,6,9/8/2017,0,3,0,1,2,25,0,4,2,326,1,292,5,2,2017,9,8,0.895705521,2
1600,2017,1,8/4/2017,0,0,0,0,2,17,1,4,1,303,1,170,4,2,2017,8,4,0.561056106,1
1601,2017,1,8/4/2017,0,0,0,0,5,4,0,4,2,238,1,123,4,2,2017,8,4,0.516806723,1
1602,2017,8,9/21/2017,2,2,0,0,5,8,0,4,2,381,2,96,3,1,2017,9,21,0.251968504,0
1603,2017,8,9/21/2017,2,1,0,0,2,25,0,4,2,399,3,55,3,1,2017,9,21,0.137844612,0
1604,2017,10,10/11/2017,4,1,0,0,2,16,0,4,2,418,1,166,4,2,2017,10,11,0.397129187,1
1605,2017,2,8/10/2017,2,3,0,0,6,18,0,4,2,374,2,120,4,2,2017,8,10,0.320855615,1
1606,2017,8,9/20/2017,4,2,0,0,5,8,0,4,2,291,2,115,4,2,2017,9,20,0.395189003,1
1607,2017,11,10/19/2017,2,3,0,0,6,18,0,4,2,374,2,57,3,1,2017,10,19,0.152406417,0
1608,2017,0,7/26/2017,4,0,0,0,5,28,0,2,2,271,1,174,4,2,2017,7,26,0.642066421,2
1609,2017,1,8/2/2017,4,0,0,0,6,18,0,4,2,416,2,163,4,2,2017,8,2,0.391826923,1
1610,2017,6,9/5/2017,3,1,0,0,5,8,0,4,2,447,1,141,4,2,2017,9,5,0.315436242,1
1611,2017,2,8/9/2017,4,3,0,0,2,16,0,4,0,344,3,237,5,2,2017,8,9,0.688953488,2
1612,2017,0,7/25/2017,3,2,0,0,5,8,0,4,2,399,2,215,5,2,2017,7,25,0.538847118,1
1613,2017,5,8/30/2017,4,1,0,0,2,16,0,4,2,418,1,198,4,2,2017,8,30,0.473684211,1
1614,2017,5,8/30/2017,4,1,0,0,6,18,0,4,2,400,2,140,4,2,2017,8,30,0.35,1
1615,2017,5,8/29/2017,3,1,0,0,5,8,0,4,2,447,1,157,4,2,2017,8,29,0.351230425,1
1616,2017,0,7/26/2017,4,2,0,0,4,26,1,4,2,404,1,90,3,1,2017,7,26,0.222772277,0
1617,2017,8,9/20/2017,4,0,0,0,6,18,0,4,2,416,2,144,4,2,2017,9,20,0.346153846,1
1618,2017,7,9/15/2017,0,0,0,0,5,8,0,4,2,447,1,194,4,2,2017,9,15,0.434004474,1
1619,2017,5,8/29/2017,3,2,0,0,5,8,0,4,2,399,2,141,4,2,2017,8,29,0.353383459,1
1620,2017,11,10/17/2017,3,0,0,0,2,17,1,4,1,321,1,51,2,1,2017,10,17,0.158878505,0
1621,2017,10,10/12/2017,2,3,0,0,6,18,0,4,2,374,2,67,3,1,2017,10,12,0.179144385,0
1622,2017,1,8/2/2017,4,2,0,0,5,8,0,4,2,291,2,197,4,2,2017,8,2,0.676975945,2
1623,2017,0,7/25/2017,3,2,0,0,4,26,1,4,2,404,1,122,4,2,2017,7,25,0.301980198,1
1624,2017,3,8/17/2017,2,2,0,0,6,18,0,4,2,397,2,159,4,2,2017,8,17,0.400503778,1
1625,2017,11,10/18/2017,4,1,0,0,6,18,0,4,2,400,2,128,4,2,2017,10,18,0.32,1
1626,2017,7,9/14/2017,2,0,0,0,6,30,0,4,2,269,2,65,3,1,2017,9,14,0.241635688,0
1627,2017,9,10/4/2017,4,2,0,0,4,26,1,4,2,404,1,61,3,1,2017,10,4,0.150990099,0
1628,2017,9,10/4/2017,4,0,0,0,5,28,0,2,2,271,1,69,3,1,2017,10,4,0.254612546,0
1629,2017,8,9/22/2017,0,1,0,1,2,25,0,4,2,354,2,300,5,2,2017,9,22,0.847457627,2
1630,2017,7,9/15/2017,0,0,0,0,2,17,1,4,1,303,1,85,3,1,2017,9,15,0.280528053,0
1631,2017,10,10/9/2017,1,2,0,0,5,8,0,4,2,399,2,86,3,1,2017,10,9,0.215538847,0
1632,2017,7,9/15/2017,0,2,0,0,5,8,0,4,2,306,2,140,4,2,2017,9,15,0.45751634,1
1633,2017,6,9/6/2017,4,1,0,0,2,16,0,4,2,418,1,169,4,2,2017,9,6,0.40430622,1
1634,2017,5,8/30/2017,4,0,0,0,5,28,0,2,2,271,1,127,4,2,2017,8,30,0.468634686,1
1635,2017,1,8/2/2017,4,1,0,0,6,18,0,4,2,400,2,210,5,2,2017,8,2,0.525,1
1636,2017,0,7/28/2017,0,2,0,0,5,8,0,4,2,306,2,175,4,2,2017,7,28,0.571895425,1
1637,2017,7,9/14/2017,2,2,0,0,6,18,0,4,2,397,2,134,4,2,2017,9,14,0.337531486,1
1638,2017,8,9/18/2017,1,1,0,0,6,23,0,4,2,296,2,59,3,1,2017,9,18,0.199324324,0
1639,2017,7,9/14/2017,2,1,0,0,2,25,0,4,2,399,3,67,3,1,2017,9,14,0.167919799,0
1640,2017,10,10/9/2017,1,1,0,0,6,23,0,4,2,296,2,59,3,1,2017,10,9,0.199324324,0
1641,2017,1,8/2/2017,4,1,0,0,2,16,0,4,2,418,1,294,5,2,2017,8,2,0.703349282,2
1642,2017,1,7/31/2017,1,2,0,0,5,8,0,4,2,399,2,247,5,2,2017,7,31,0.619047619,2
1643,2017,11,10/18/2017,4,3,0,0,2,16,0,4,0,344,3,126,4,2,2017,10,18,0.36627907,1
1644,2017,8,9/20/2017,4,1,0,0,6,18,0,4,2,400,2,131,4,2,2017,9,20,0.3275,1
1645,2017,4,8/21/2017,1,3,0,0,6,11,0,4,2,133,2,50,2,1,2017,8,21,0.37593985,1
1646,2017,0,7/28/2017,0,0,0,0,5,8,0,4,2,447,1,225,5,2,2017,7,28,0.503355705,1
1647,2017,0,7/24/2017,1,2,0,0,5,8,0,4,2,399,2,273,5,2,2017,7,24,0.684210526,2
1648,2017,6,9/8/2017,0,2,0,0,5,8,0,4,2,306,2,90,3,1,2017,9,8,0.294117647,0
1649,2017,7,9/14/2017,2,2,0,0,5,8,0,4,2,381,2,113,4,2,2017,9,14,0.296587927,0
1650,2017,6,9/4/2017,1,2,0,0,5,8,0,4,2,399,2,89,3,1,2017,9,4,0.223057644,0
1651,2017,5,8/30/2017,4,2,0,0,5,8,0,4,2,291,2,118,4,2,2017,8,30,0.405498282,1
1652,2017,3,8/18/2017,0,0,0,0,2,17,1,4,1,303,1,100,3,2,2017,8,18,0.330033003,1
1653,2017,5,8/30/2017,4,2,0,0,4,26,1,4,2,404,1,83,3,1,2017,8,30,0.205445545,0
1654,2017,10,10/13/2017,0,0,0,0,2,17,1,4,1,303,1,65,3,1,2017,10,13,0.214521452,0
1655,2017,11,10/16/2017,1,1,0,0,6,23,0,4,2,296,2,70,3,1,2017,10,16,0.236486486,0
1656,2017,10,10/13/2017,0,0,0,0,5,8,0,4,2,447,1,90,3,1,2017,10,13,0.201342282,0
1657,2017,8,9/20/2017,4,1,0,0,2,16,0,4,2,418,1,190,4,2,2017,9,20,0.454545455,1
1658,2017,0,7/27/2017,2,1,0,0,2,25,0,4,2,399,3,249,5,2,2017,7,27,0.62406015,2
1659,2017,7,9/12/2017,3,2,0,0,5,8,0,4,2,399,2,91,3,1,2017,9,12,0.228070175,0
1660,2017,0,7/24/2017,1,1,0,0,6,23,0,4,2,296,2,158,4,2,2017,7,24,0.533783784,1
1661,2017,6,9/8/2017,0,0,0,0,5,8,0,4,2,447,1,101,4,2,2017,9,8,0.225950783,0
1662,2017,6,9/6/2017,4,0,0,0,5,28,0,2,2,271,1,112,4,2,2017,9,6,0.413284133,1
1663,2017,0,7/27/2017,2,0,0,0,6,30,0,4,2,269,2,177,4,2,2017,7,27,0.657992565,2
1664,2017,3,8/18/2017,0,0,0,0,5,4,0,4,2,238,1,97,3,1,2017,8,18,0.407563025,1
1665,2017,8,9/21/2017,2,2,0,0,6,18,0,4,2,397,2,121,4,2,2017,9,21,0.304785894,1
1666,2017,9,10/4/2017,4,2,0,0,5,8,0,4,2,291,2,125,4,2,2017,10,4,0.429553265,1
1667,2017,10,10/12/2017,2,0,0,0,6,30,0,4,2,269,2,59,3,1,2017,10,12,0.219330855,0
1668,2017,11,10/16/2017,1,2,0,0,5,8,0,4,2,399,2,77,3,1,2017,10,16,0.192982456,0
1669,2017,8,9/18/2017,1,2,0,0,2,16,0,4,2,418,2,104,4,2,2017,9,18,0.248803828,0
1670,2017,11,10/16/2017,1,0,0,0,6,18,0,4,2,421,2,108,4,2,2017,10,16,0.256532067,0
1671,2017,7,9/15/2017,0,0,0,0,5,4,0,4,2,238,1,53,3,1,2017,9,15,0.222689076,0
1672,2017,0,7/24/2017,1,0,0,0,6,18,0,4,2,421,2,225,5,2,2017,7,24,0.534441805,1
1673,2017,10,10/12/2017,2,2,0,0,5,8,0,4,2,381,2,82,3,1,2017,10,12,0.215223097,0
1674,2017,1,8/1/2017,3,0,0,0,5,28,0,2,2,231,1,72,3,1,2017,8,1,0.311688312,1
1675,2017,4,8/21/2017,1,1,0,0,5,15,0,4,2,386,1,167,4,2,2017,8,21,0.432642487,1
1676,2017,5,8/30/2017,4,0,0,0,6,18,0,4,2,416,2,146,4,2,2017,8,30,0.350961538,1
1677,2017,9,10/4/2017,4,0,0,0,6,18,0,4,2,416,2,103,4,2,2017,10,4,0.247596154,0
1678,2017,6,9/4/2017,1,1,0,0,6,23,0,4,2,296,2,65,3,1,2017,9,4,0.219594595,0
1679,2017,6,9/6/2017,4,2,0,0,5,8,0,4,2,291,2,124,4,2,2017,9,6,0.426116838,1
1680,2017,6,9/4/2017,1,1,0,0,5,15,0,4,2,386,1,98,3,1,2017,9,4,0.25388601,0
1681,2017,6,9/6/2017,4,2,0,0,4,26,1,4,2,404,1,68,3,1,2017,9,6,0.168316832,0
1682,2017,0,7/27/2017,2,3,0,0,6,18,0,4,2,374,2,173,4,2,2017,7,27,0.462566845,1
1683,2017,0,7/27/2017,2,2,0,0,5,8,0,4,2,381,2,197,4,2,2017,7,27,0.517060367,1
1684,2017,0,7/24/2017,1,1,0,0,5,15,0,4,2,386,1,188,4,2,2017,7,24,0.487046632,1
1685,2017,10,10/12/2017,2,2,0,0,6,18,0,4,2,397,2,88,3,1,2017,10,12,0.221662469,0
1686,2017,10,10/12/2017,2,1,0,0,2,25,0,4,2,399,3,78,3,1,2017,10,12,0.195488722,0
1687,2017,9,10/4/2017,4,3,0,0,2,16,0,4,0,344,3,106,4,2,2017,10,4,0.308139535,1
1688,2017,10,10/13/2017,0,2,0,0,5,8,0,4,2,306,2,60,3,1,2017,10,13,0.196078431,0
1689,2017,6,9/4/2017,1,0,0,0,6,18,0,4,2,421,2,144,4,2,2017,9,4,0.342042755,1
1690,2017,11,10/18/2017,4,1,0,0,2,16,0,4,2,418,1,135,4,2,2017,10,18,0.322966507,1
1691,2017,6,9/6/2017,4,0,0,0,6,18,0,4,2,416,2,157,4,2,2017,9,6,0.377403846,1
1692,2017,1,8/1/2017,3,2,0,0,5,8,0,4,2,399,2,208,5,2,2017,8,1,0.521303258,1
1693,2017,11,10/16/2017,1,1,0,0,5,15,0,4,2,386,1,88,3,1,2017,10,16,0.227979275,0
1694,2017,6,9/6/2017,4,3,0,0,2,16,0,4,0,344,3,162,4,2,2017,9,6,0.470930233,1
1695,2017,7,9/12/2017,3,0,0,0,6,23,0,4,2,455,2,221,5,2,2017,9,12,0.485714286,1
1696,2017,5,8/29/2017,3,2,0,0,4,26,1,4,2,404,1,68,3,1,2017,8,29,0.168316832,0
1697,2017,8,9/18/2017,1,0,0,0,6,18,0,4,2,421,2,130,4,2,2017,9,18,0.308788599,1
1698,2017,6,9/8/2017,0,0,0,0,2,17,1,4,1,303,1,75,3,1,2017,9,8,0.247524752,0
